"","sa1_code_2016","LRT","subway","rail","bus","ferry","cable_tram","aerial_lift","funicular","trolleybus","monorail"
"4015","20701115012",581.005199527574,0,162.518678060314,0,0,0,0,0,0,0
"4016","20701115013",339.778079669289,0,85.2573981878547,10.5673205697443,0,0,0,0,0,0
"4017","20701115014",585.125896310599,0,127.000000000008,0,0,0,0,0,0,0
"4018","20701115015",288.084648024923,0,0,416.665051586795,0,0,0,0,0,0
"4019","20701115016",0,0,113.085538967342,187.173313536946,0,0,0,0,0,0
"4020","20701115017",0,0,20.2083538493835,324.50544301986,0,0,0,0,0,0
"4021","20701115018",0,0,42.0962784599469,427.062854440413,0,0,0,0,0,0
"4022","20701115019",0.506661339461042,0,148.000000000023,495.633881780774,0,0,0,0,0,0
"4023","20701115020",0,0,2.34507098190086,352.074957081168,0,0,0,0,0,0
"4024","20701115021",0.0690067873606453,0,130.094015802986,316.967764921515,0,0,0,0,0,0
"4025","20701115022",0,0,89.2203521735952,69.6471006365388,0,0,0,0,0,0
"4026","20701115023",0,0,0.685184879717037,375.601303744111,0,0,0,0,0,0
"4027","20701115024",0,0,31.878232007057,417.409645113247,0,0,0,0,0,0
"4028","20701115025",0,0,155.370526991746,0,0,0,0,0,0,0
"4029","20701115026",0,0,148.824069332531,0.6070348918153,0,0,0,0,0,0
"4030","20701115028",0,0,1.55116957649357,401.152937718629,0,0,0,0,0,0
"4031","20701115029",92.9085784207268,0,142.423037148852,42.0024987600724,0,0,0,0,0,0
"4032","20701115030",0,0,7.67125750467906,513.810972572949,0,0,0,0,0,0
"4033","20701115031",538.123947187745,0,129.517086989443,0,0,0,0,0,0,0
"4034","20701115032",27.5228990238386,0,20.6224167912572,121.953508409287,0,0,0,0,0,0
"4035","20701115033",4.2694027646178,0,112.029040476797,3.11400017455639,0,0,0,0,0,0
"4036","20701115034",0,0,0,218.198188461348,0,0,0,0,0,0
"4037","20701115035",0,0,0,412.821328657664,0,0,0,0,0,0
"4038","20701115036",192.118438472827,0,134.697812599094,256.44967473522,0,0,0,0,0,0
"4039","20701115037",59.7469184785855,0,126.999999999989,0,0,0,0,0,0,0
"4040","20701115038",0,0,38.1886514248619,0.420727120737035,0,0,0,0,0,0
"4041","20701115039",6.30188552844079,0,208.713996270685,76.6980338081036,0,0,0,0,0,0
"4042","20701115040",480.432556239342,0,196.675387983144,0.0932168084918337,0,0,0,0,0,0
"4043","20701115041",461.984202683404,0,107.334882192742,3.3349085325866,0,0,0,0,0,0
"4044","20701115101",862.226035286513,0,117.314877145674,0.0947461701835685,0,0,0,0,0,0
"4045","20701115102",859.324200695529,0,57.9895967348911,0,0,0,0,0,0,0
"4046","20701115103",1102.34135213712,0,186.1936212874,0,0,0,0,0,0,0
"4047","20701115104",1057.65093463065,0,45.3942492795716,0,0,0,0,0,0,0
"4048","20701115105",631.24721142961,0,0,0,0,0,0,0,0,0
"4049","20701115106",1104.35680048284,0,188.99999999998,1.16157269221951,0,0,0,0,0,0
"4050","20701115107",947.226725789418,0,189.000000000015,0.137789401843705,0,0,0,0,0,0
"4051","20701115108",874.276008110245,0,189.000000000004,1.31955076129908,0,0,0,0,0,0
"4052","20701115109",975.614565311724,0,188.999999999963,2.85392868238925,0,0,0,0,0,0
"4053","20701115110",274.294990897604,0,352.904626720561,2.02891855546962,0,0,0,0,0,0
"4054","20701115111",392.723438484082,0,189.000000000005,1.59393174893325,0,0,0,0,0,0
"4055","20701115112",305.880277816097,0,75.4899283177477,0.285508097142287,0,0,0,0,0,0
"4056","20701115113",1170.86509940949,0,188.999999999987,0.323979764945439,0,0,0,0,0,0
"4057","20701115114",3605.78726098092,0,246.995876535173,0,0,0,0,0,0,0
"4058","20701115115",1402.57842405891,0,384.161032821268,13.083607068509,0,0,0,0,0,0
"4059","20701115116",825.001932053857,0,419.648674561245,0.326139973310062,0,0,0,0,0,0
"4060","20701115117",0.541801340372534,0,476.667708708545,148.373484735216,0,0,0,0,0,0
"4061","20701115118",736.590311944869,0,372.198054887662,0.927151791263521,0,0,0,0,0,0
"4062","20701115119",1959.55499114907,0,315.74482419174,0,0,0,0,0,0,0
"4063","20701115120",848.448882757384,0,345.90526222348,1.00538985742301,0,0,0,0,0,0
"4064","20701115121",1966.56790158387,0,266.074159488801,0.017407209201666,0,0,0,0,0,0
"4065","20701115122",2333.88570705466,0,139.486958853066,0,0,0,0,0,0,0
"4066","20701115123",3322.36422170176,0,136.292819534473,0,0,0,0,0,0,0
"4067","20701115124",855.232819294469,0,393.753353320367,167.451854665973,0,0,0,0,0,0
"4068","20701115125",1418.92089818564,0,0,277.367546325186,0,0,0,0,0,0
"4069","20701115126",0,0,118.09582880477,125.584073930855,0,0,0,0,0,0
"4070","20701115127",2030.94709373576,0,0,186.061652990276,0,0,0,0,0,0
"4071","20701115128",3541.15535699939,0,0,0,0,0,0,0,0,0
"4072","20701115129",1708.06481869841,0,37.8960741314437,0,0,0,0,0,0,0
"4073","20701115130",0,0,122.368587027354,107.643379418841,0,0,0,0,0,0
"4074","20701115131",779.885886989107,0,147.999999999977,0,0,0,0,0,0,0
"4075","20701115132",720.844057698258,0,309.259798841672,0.0691836063068688,0,0,0,0,0,0
"4076","20701115133",17.9383352615282,0,112.648794640989,0.253899850112837,0,0,0,0,0,0
"4077","20701115134",852.960017388791,0,270.098975264532,0,0,0,0,0,0,0
"4078","20701115135",1045.00924702104,0,290.000000000041,0,0,0,0,0,0,0
"4079","20701115136",553.555638731734,0,211.007816826722,0,0,0,0,0,0,0
"4080","20701115137",2040.07065939796,0,138.904335080205,0,0,0,0,0,0,0
"4081","20701115138",3130.31819152511,0,3.00149383925375,0,0,0,0,0,0,0
"4082","20701115139",1430.29769511272,0,188.999999999913,0.871961312123286,0,0,0,0,0,0
"4083","20701115140",960.880629330925,0,319.64131282382,0,0,0,0,0,0,0
"4084","20701115141",738.056670668683,0,442.511183588772,0,0,0,0,0,0,0
"4085","20701115142",583.215813679403,0,400.496964792564,0,0,0,0,0,0,0
"4086","20701115143",0,0,279.234783850961,119.341100541727,0,0,0,0,0,0
"4087","20701115144",0,0,436.229198770643,60.7196445163203,0,0,0,0,0,0
"4088","20701115145",4.26996233714766,0,479.000000000064,111.190061634771,0,0,0,0,0,0
"4089","20701115146",0,0,453.0658204804,172.818547817075,0,0,0,0,0,0
"4090","20701115147",2512.79982613889,0,175.720590469931,173.522310619197,0,0,0,0,0,0
"4091","20701115201",1989.47542466781,0,154.515136425485,251.630796316713,0,0,0,0,0,0
"4092","20701115202",462.58230191021,0,0,0.255746029799622,0,0,0,0,0,0
"4093","20701115203",0,0,115.951880692356,110.790353589322,0,0,0,0,0,0
"4094","20701115204",0,0,55.2737552558775,104.673379637883,0,0,0,0,0,0
"4095","20701115205",413.707754908387,0,0.77184912760793,9.59992600023439,0,0,0,0,0,0
"4096","20701115206",489.047029054341,0,0,3.56790093894237,0,0,0,0,0,0
"4097","20701115207",557.669925961476,0,189.000000000003,192.650666640503,0,0,0,0,0,0
"4098","20701115208",291.65767807837,0,207.561939614817,94.3830602400848,0,0,0,0,0,0
"4099","20701115209",1687.38098019803,0,357.870189465123,48.9095314228784,0,0,0,0,0,0
"4100","20701115210",426.846539553543,0,149.833553571184,0,0,0,0,0,0,0
"4101","20701115211",435.096060878561,0,374.317280408628,0,0,0,0,0,0,0
"4102","20701115212",514.181831028716,0,358.894938932963,20.1103427940607,0,0,0,0,0,0
"4103","20701115213",79.053515706566,0,468.103288509274,3.74552046597088,0,0,0,0,0,0
"4104","20701115214",21.5786218299997,0,131.322945494067,5.75045764817435,0,0,0,0,0,0
"4105","20701115215",1473.72350968328,0,360.25451669867,223.721872484636,0,0,0,0,0,0
"4106","20701115216",213.571079479039,0,461.820119987356,10.9851508535112,0,0,0,0,0,0
"4107","20701115217",3.52393254545823,0,434.804309904583,8.83870666926876,0,0,0,0,0,0
"4108","20701115218",0,0,188.999999999979,129.43190887884,0,0,0,0,0,0
"4109","20701115219",0,0,199.944645029472,142.648670753229,0,0,0,0,0,0
"4110","20701115220",22.4106834584223,0,376.487220371513,0.22143377239695,0,0,0,0,0,0
"4111","20701115221",2702.44259818823,0,239.886301732196,132.073748386585,0,0,0,0,0,0
"4112","20701115222",953.95063518874,0,0,9.13266845701223,0,0,0,0,0,0
"4113","20701115223",1569.45713104358,0,0,21.007886914087,0,0,0,0,0,0
"4114","20701115224",1875.64269611911,0,0,258.85240278537,0,0,0,0,0,0
"4115","20701115225",1924.57496025187,0,38.2737426411088,0,0,0,0,0,0,0
"4116","20701115226",184.314973865324,0,0,15.7871961477805,0,0,0,0,0,0
"4117","20701115227",0,0,209.663233284045,159.193659483514,0,0,0,0,0,0
"4118","20701115228",184.140206583631,0,0,233.087882689551,0,0,0,0,0,0
"4119","20701115229",0,0,6.68552108434158,207.620644083788,0,0,0,0,0,0
"4120","20701115230",0,0,0,89.3578755822279,0,0,0,0,0,0
"4121","20701115231",1830.7465213016,0,43.2006081292943,50.9894939002264,0,0,0,0,0,0
"4122","20701115301",2476.286094404,0,0,191.232025376968,0,0,0,0,0,0
"4123","20701115302",1279.63954852452,0,21.389430095911,0.923337177765404,0,0,0,0,0,0
"4124","20701115303",181.73539184784,0,6.20242516908561,41.2169246627945,0,0,0,0,0,0
"4125","20701115304",1746.17419445111,0,0,6.8409401452987,0,0,0,0,0,0
"4126","20701115305",897.408253311992,0,0.974050104650038,33.1684477717144,0,0,0,0,0,0
"4127","20701115306",0,0,0,0.958140495423632,0,0,0,0,0,0
"4128","20701115307",0,0,0,335.877375555257,0,0,0,0,0,0
"4129","20701115308",0,0,0,292.643989314995,0,0,0,0,0,0
"4130","20701115309",0,0,0,150.706716910513,0,0,0,0,0,0
"4131","20701115310",424.836091832185,0,0,1045.71645847347,0,0,0,0,0,0
"4132","20701115311",469.122137093808,0,0,336.130412287234,0,0,0,0,0,0
"4133","20701115312",0,0,0,875.990465054659,0,0,0,0,0,0
"4134","20701115313",492.019390001931,0,0,1.00906439327808,0,0,0,0,0,0
"4135","20701115314",646.512707770364,0,0,0,0,0,0,0,0,0
"4136","20701115315",728.363485323781,0,0,0,0,0,0,0,0,0
"4137","20701115316",1350.99087071295,0,0,351.048541053898,0,0,0,0,0,0
"4138","20701115317",1545.80047423269,0,0,906.487481090514,0,0,0,0,0,0
"4139","20701115318",885.511716130018,0,0,85.3315718346747,0,0,0,0,0,0
"4140","20701115319",165.588509169516,0,22.8814971017627,208.390988247501,0,0,0,0,0,0
"4141","20701115320",393.749010657308,0,0,56.2873897594985,0,0,0,0,0,0
"4142","20701115321",444.666225035358,0,0,0.178467028488252,0,0,0,0,0,0
"4143","20701115322",15.0779798860614,0,3.41518803876731,104.556740428643,0,0,0,0,0,0
"4144","20701115323",742.593638772521,0,0,354.986803672727,0,0,0,0,0,0
"4145","20701115324",922.352474801069,0,0,123.402471486333,0,0,0,0,0,0
"4146","20701115325",508.974065866609,0,0,149.373515003545,0,0,0,0,0,0
"4147","20701115326",0,0,0,596.532115133845,0,0,0,0,0,0
"4148","20701115327",0,0,0,462.245431610308,0,0,0,0,0,0
"4149","20701115328",43.1329757385431,0,0,807.898715170175,0,0,0,0,0,0
"4150","20701115329",90.0357521946108,0,0,413.028022072147,0,0,0,0,0,0
"4151","20701115330",826.993499337902,0,0,408.057627027336,0,0,0,0,0,0
"4152","20701115332",0,0,0,747.088577518921,0,0,0,0,0,0
"4153","20701115333",1195.23680702805,0,0,92.2724035888299,0,0,0,0,0,0
"4154","20701115334",792.889657177316,0,0,0.0036777942708559,0,0,0,0,0,0
"4155","20701115335",1354.08888224771,0,0,0.495394546415389,0,0,0,0,0,0
"4156","20701115336",1846.74737860163,0,0,3.69638115948949,0,0,0,0,0,0
"4157","20701115337",751.066733553414,0,0,0.934898295511872,0,0,0,0,0,0
"4158","20701115338",406.027616532784,0,0,409.476590579245,0,0,0,0,0,0
"4159","20701115339",468.734576089534,0,0,118.774352321019,0,0,0,0,0,0
"4160","20701115340",27.653079020647,0,0,343.468346864263,0,0,0,0,0,0
"4161","20701115341",0,0,0,1084.83885510444,0,0,0,0,0,0
"4162","20701115342",0,0,0,1480.89431761958,0,0,0,0,0,0
"4163","20701115343",0,0,0,1168.80886750987,0,0,0,0,0,0
"4164","20701115344",13.3863619340858,0,0,996.800567153839,0,0,0,0,0,0
"4165","20701115345",142.136212213935,0,0,267.075554697775,0,0,0,0,0,0
"4166","20701115346",1273.21485057174,0,0,755.877192890385,0,0,0,0,0,0
"4167","20701115347",898.716382296565,0,0,947.827966854115,0,0,0,0,0,0
"4168","20701115349",1044.30509125605,0,0,36.6348247564293,0,0,0,0,0,0
"4169","20701115350",354.84388117409,0,0,94.9631360058538,0,0,0,0,0,0
"4170","20701115351",341.197262831936,0,0,503.854474317195,0,0,0,0,0,0
"4171","20701115352",0,0,1.12013541698324,67.3046320132552,0,0,0,0,0,0
"4172","20701115353",954.946156402247,0,0,348.993804566281,0,0,0,0,0,0
"4173","20701115354",15.2955934836899,0,0,289.496124047914,0,0,0,0,0,0
"4174","20701115355",24.0979396567134,0,37.623123075362,468.768875765877,0,0,0,0,0,0
"4175","20701115356",733.031251068129,0,0,926.767387788702,0,0,0,0,0,0
"4176","20701115357",0,0,0,1327.29386797565,0,0,0,0,0,0
"4177","20701115358",14.8121989504717,0,0,470.644975297468,0,0,0,0,0,0
"4178","20701115359",1306.91713580556,0,0,1.92179808247837,0,0,0,0,0,0
"4179","20701115360",1846.58483795527,0,0,341.582068986216,0,0,0,0,0,0
"4180","20701115361",10.6228387906853,0,0,631.684356621046,0,0,0,0,0,0
"4181","20701115401",0,0,0,725.557064373644,0,0,0,0,0,0
"4182","20701115402",839.120910046744,0,0,607.131505249838,0,0,0,0,0,0
"4183","20701115403",231.974361804545,0,0,608.019150362724,0,0,0,0,0,0
"4184","20701115404",389.70269511571,0,0,581.568363335407,0,0,0,0,0,0
"4185","20701115405",0,0,0,805.444753035917,0,0,0,0,0,0
"4186","20701115406",0,0,0,1243.83956859487,0,0,0,0,0,0
"4187","20701115407",0,0,0,901.717422905199,0,0,0,0,0,0
"4188","20701115408",25.8524808929843,0,0,216.497068262549,0,0,0,0,0,0
"4189","20701115409",684.185550881504,0,0,663.216976703388,0,0,0,0,0,0
"4190","20701115410",668.377402328561,0,0,879.673350198885,0,0,0,0,0,0
"4191","20701115411",433.830140073838,0,0,628.472509587544,0,0,0,0,0,0
"4192","20701115412",98.8793398522195,0,0,413.315307327946,0,0,0,0,0,0
"4193","20701115413",316.164284547741,0,0,529.120614375805,0,0,0,0,0,0
"4194","20701115414",0,0,0,849.758624254169,0,0,0,0,0,0
"4195","20701115415",0,0,0,1346.77441474148,0,0,0,0,0,0
"4196","20701115416",18.3314236785201,0,0,1059.24474574127,0,0,0,0,0,0
"4197","20701115417",454.795249383443,0,0,488.033905101254,0,0,0,0,0,0
"4198","20701115418",0,0,0.308823562556744,123.517656816356,0,0,0,0,0,0
"4199","20701115501",0,0,329.293979272313,6.68226671014651,0,0,0,0,0,0
"4200","20701115502",0,0,334.7201567457,282.536834635864,0,0,0,0,0,0
"4201","20701115503",0,0,273.868901590352,31.056611730408,0,0,0,0,0,0
"4202","20701115504",0,0,176.793402214136,437.256948716186,0,0,0,0,0,0
"4203","20701115505",0,0,313.999999999934,88.1759510825998,0,0,0,0,0,0
"4204","20701115506",0,0,311.786043144077,177.470496386612,0,0,0,0,0,0
"4205","20701115507",0,0,243.037628268765,234.809083465706,0,0,0,0,0,0
"4206","20701115508",0,0,173.919123596377,170.959181100972,0,0,0,0,0,0
"4207","20701115509",0,0,156.461253613352,92.9078314880971,0,0,0,0,0,0
"4208","20701115510",0,0,106.091004471814,94.9432585178834,0,0,0,0,0,0
"4209","20701115511",769.926764589341,0,268.832927744276,232.085075018878,0,0,0,0,0,0
"4210","20701115512",1167.3303361061,0,57.1409492056753,268.593750400523,0,0,0,0,0,0
"4211","20701115513",876.298700639845,0,5.28184718893354,335.397455052966,0,0,0,0,0,0
"4212","20701115514",28.2522083108777,0,154.051937624935,517.881426662882,0,0,0,0,0,0
"4213","20701115515",614.736123745771,0,0,286.09134639073,0,0,0,0,0,0
"4214","20701115516",13.1332886082193,0,145.212043932888,552.316039889059,0,0,0,0,0,0
"4215","20701115517",712.462600371976,0,0,343.869495153659,0,0,0,0,0,0
"4216","20701115518",73.3103811562311,0,190.301607123625,507.475264634878,0,0,0,0,0,0
"4217","20701115519",0,0,70.3448900422578,50.9564209201563,0,0,0,0,0,0
"4218","20701115520",174.80440722291,0,146.502254088415,26.0533971290618,0,0,0,0,0,0
"4219","20701115521",485.408549258209,0,141.451152590325,0.898802857619945,0,0,0,0,0,0
"4220","20701115522",0,0,251.848451918151,156.045156530898,0,0,0,0,0,0
"4221","20701115523",0,0,320.295324629658,589.707542661108,0,0,0,0,0,0
"4222","20701115524",0,0,313.999999999979,55.1319641229535,0,0,0,0,0,0
"4223","20701115525",0,0,317.89746190028,416.065783569661,0,0,0,0,0,0
"4224","20701115526",0,0,298.79414435019,119.091884086514,0,0,0,0,0,0
"4225","20701115527",0,0,388.217363167692,141.483180355439,0,0,0,0,0,0
"4226","20701115528",43.6666677510343,0,362.793369742584,263.249054856525,0,0,0,0,0,0
"4227","20701115529",85.9224399536758,0,183.049070280928,254.444473559761,0,0,0,0,0,0
"4228","20701115530",46.6446275948896,0,263.896193461875,306.604298272527,0,0,0,0,0,0
"4229","20701115531",391.238677894365,0,271.24308483245,391.475334030606,0,0,0,0,0,0
"4230","20701115532",291.570125153878,0,234.143923665773,372.802692952898,0,0,0,0,0,0
"4231","20701115533",0,0,221.392457506857,91.0533738963199,0,0,0,0,0,0
"4232","20701115534",522.992518693951,0,20.5300605734319,103.236689294436,0,0,0,0,0,0
"4233","20701115535",474.075068273996,0,72.6778413254629,0,0,0,0,0,0,0
"4234","20701115536",805.530963359928,0,13.4677915671093,0,0,0,0,0,0,0
"4235","20701115537",0,0,287.030277268872,508.858396876199,0,0,0,0,0,0
"4236","20701115538",0,0,331.155708011037,426.329428958649,0,0,0,0,0,0
"4237","20701115539",0,0,314.579769161255,193.726940729854,0,0,0,0,0,0
"4238","20701115540",656.683286317289,0,17.272902172912,448.655737348876,0,0,0,0,0,0
"4239","20701115541",0,0,157.288217182786,80.5026897680282,0,0,0,0,0,0
"4240","20701115542",719.7461950407,0,6.99099309882296,301.209685921085,0,0,0,0,0,0
"4241","20701115543",0,0,151.558545619181,156.449264906489,0,0,0,0,0,0
"4242","20702115601",0,0,0,76.4368798570742,0,0,0,0,0,0
"4243","20702115602",0,0,0,82.1197329224355,0,0,0,0,0,0
"4244","20702115603",0,0,0,485.060322039538,0,0,0,0,0,0
"4245","20702115604",0,0,0,841.175680549328,0,0,0,0,0,0
"4246","20702115605",0,0,0,535.848301096226,0,0,0,0,0,0
"4247","20702115606",0,0,0,101.913152425493,0,0,0,0,0,0
"4248","20702115607",0,0,0,697.640398111493,0,0,0,0,0,0
"4249","20702115608",0,0,0,66.6711341420154,0,0,0,0,0,0
"4250","20702115609",0,0,0,697.574931204698,0,0,0,0,0,0
"4251","20702115610",0,0,0,154.981464641406,0,0,0,0,0,0
"4252","20702115611",0,0,0,122.667870041171,0,0,0,0,0,0
"4253","20702115612",0,0,0,134.012770823446,0,0,0,0,0,0
"4254","20702115613",0,0,0,636.761038611303,0,0,0,0,0,0
"4255","20702115614",0,0,0,206.945854337356,0,0,0,0,0,0
"4256","20702115615",0,0,0,125.116023329078,0,0,0,0,0,0
"4257","20702115616",0,0,0,907.265711166255,0,0,0,0,0,0
"4258","20702115617",0,0,0,612.701617914583,0,0,0,0,0,0
"4259","20702115618",0,0,0,817.218560768787,0,0,0,0,0,0
"4260","20702115619",0,0,0,925.609366548598,0,0,0,0,0,0
"4261","20702115620",0,0,0,305.619658848343,0,0,0,0,0,0
"4262","20702115621",0,0,0,288.922438160473,0,0,0,0,0,0
"4263","20702115622",0,0,0,1271.65675487481,0,0,0,0,0,0
"4264","20702115623",0,0,0,1080.53587423847,0,0,0,0,0,0
"4265","20702115624",0,0,0,822.416563916189,0,0,0,0,0,0
"4266","20702115625",0,0,0,434.362305364241,0,0,0,0,0,0
"4267","20702115626",0,0,0,1019.17198960162,0,0,0,0,0,0
"4268","20702115627",0,0,0,107.789616556203,0,0,0,0,0,0
"4269","20702115628",0,0,0,891.601803119349,0,0,0,0,0,0
"4270","20702115701",0,0,0,571.891322342665,0,0,0,0,0,0
"4271","20702115702",0,0,0,1043.19047301254,0,0,0,0,0,0
"4272","20702115703",0,0,0,448.629287257142,0,0,0,0,0,0
"4273","20702115704",0,0,0,89.6654591165658,0,0,0,0,0,0
"4274","20702115705",0,0,0,444.86886025692,0,0,0,0,0,0
"4275","20702115706",0,0,0,1089.67472597387,0,0,0,0,0,0
"4276","20702115707",0,0,0,1157.10517437241,0,0,0,0,0,0
"4277","20702115708",0,0,0,3848.15629186957,0,0,0,0,0,0
"4278","20702115709",0,0,0,1901.21986738108,0,0,0,0,0,0
"4279","20702115710",0,0,0,530.351651543662,0,0,0,0,0,0
"4280","20702115711",0,0,0,621.120857142815,0,0,0,0,0,0
"4281","20702115712",0,0,0,599.754967025639,0,0,0,0,0,0
"4282","20702115713",0,0,0,4716.4890124274,0,0,0,0,0,0
"4283","20702115714",0,0,0,4238.70695571716,0,0,0,0,0,0
"4284","20702115715",0,0,0,848.345300269016,0,0,0,0,0,0
"4285","20702115716",0,0,0,459.215679462718,0,0,0,0,0,0
"4286","20702115717",0,0,0,658.250899608851,0,0,0,0,0,0
"4287","20702115718",0,0,0,710.036919120395,0,0,0,0,0,0
"4288","20702115719",0,0,0,707.137472083031,0,0,0,0,0,0
"4289","20702115720",0,0,0,372.483199845007,0,0,0,0,0,0
"4290","20702115721",0,0,0,638.542983744388,0,0,0,0,0,0
"4291","20702115722",0,0,0,1393.32105635199,0,0,0,0,0,0
"4292","20702115723",0,0,0,1238.57533702409,0,0,0,0,0,0
"4293","20702115724",0,0,0,1301.55067998044,0,0,0,0,0,0
"4294","20702115725",0,0,0,1049.47335027681,0,0,0,0,0,0
"4295","20702115726",0,0,0,1315.54771214462,0,0,0,0,0,0
"4296","20702115727",0,0,0,1279.36489772585,0,0,0,0,0,0
"4297","20702115728",0,0,0,605.231298451232,0,0,0,0,0,0
"4298","20702115729",0,0,0,14.4625048016865,0,0,0,0,0,0
"4299","20702115730",0,0,0,1242.9813143775,0,0,0,0,0,0
"4300","20702115731",0,0,0,354.325302210946,0,0,0,0,0,0
"4301","20702115732",0,0,0,976.550028012455,0,0,0,0,0,0
"4302","20702115733",0,0,0,239.899537446722,0,0,0,0,0,0
"4303","20702115734",0,0,0,210.913954572411,0,0,0,0,0,0
"4304","20702115735",0,0,0,556.549599809598,0,0,0,0,0,0
"4305","20702115736",0,0,0,2624.4573154801,0,0,0,0,0,0
"4306","20702115737",0,0,0,1066.40703754908,0,0,0,0,0,0
"4307","20702115738",0,0,0,513.825072652372,0,0,0,0,0,0
"4308","20702115739",0,0,0,488.372785180468,0,0,0,0,0,0
"4309","20702115740",0,0,0,177.487680030619,0,0,0,0,0,0
"4310","20702115741",0,0,0,459.372292142867,0,0,0,0,0,0
"4311","20702115742",0,0,0,687.011914318647,0,0,0,0,0,0
"4312","20702115743",0,0,0,1232.60554709952,0,0,0,0,0,0
"4313","20702115744",0,0,0,1615.88348244966,0,0,0,0,0,0
"4314","20702115745",0,0,0,575.03244812013,0,0,0,0,0,0
"4315","20702115746",0,0,0,1060.19423458294,0,0,0,0,0,0
"4316","20702115901",0,0,0,801.926076721138,0,0,0,0,0,0
"4317","20702115902",0,0,0,748.809678545805,0,0,0,0,0,0
"4318","20702115903",0,0,0,2674.21994644407,0,0,0,0,0,0
"4319","20702115904",0,0,0,603.443906079588,0,0,0,0,0,0
"4320","20702115905",0,0,0,517.381256055006,0,0,0,0,0,0
"4321","20702115906",0,0,0,1448.80063777369,0,0,0,0,0,0
"4322","20702115907",0,0,0,41.2859412883804,0,0,0,0,0,0
"4323","20702115908",0,0,0,585.651957859806,0,0,0,0,0,0
"4324","20702115909",0,0,0,554.761782709709,0,0,0,0,0,0
"4325","20702115910",0,0,0,490.776903850345,0,0,0,0,0,0
"4326","20702115911",0,0,0,1055.95114817692,0,0,0,0,0,0
"4327","20702115912",0,0,0,397.690542267919,0,0,0,0,0,0
"4328","20702115913",0,0,0,1131.61479596484,0,0,0,0,0,0
"4329","20702115914",0,0,0,2478.65060343983,0,0,0,0,0,0
"4330","20702115915",0,0,0,360.827165423505,0,0,0,0,0,0
"4331","20702115916",0,0,0,162.999300933089,0,0,0,0,0,0
"4332","20702115917",0,0,0,465.279335558964,0,0,0,0,0,0
"4333","20702115918",0,0,0,30.6551651084763,0,0,0,0,0,0
"4334","20702115919",0,0,0,15.4107746602836,0,0,0,0,0,0
"4335","20702115920",0,0,0,508.02867702407,0,0,0,0,0,0
"4336","20702115921",0,0,0,1311.20701745334,0,0,0,0,0,0
"4337","20702115922",0,0,0,1833.4809453696,0,0,0,0,0,0
"4338","20702115923",0,0,0,1246.53979054267,0,0,0,0,0,0
"4339","20702115924",0,0,0,613.400132271806,0,0,0,0,0,0
"4340","20702115925",0,0,0,190.646769546825,0,0,0,0,0,0
"4341","20702115926",0,0,0,737.492414223152,0,0,0,0,0,0
"4342","20702115927",0,0,0,270.502957152114,0,0,0,0,0,0
"4343","20702115928",0,0,0,360.457340271057,0,0,0,0,0,0
"4344","20702115929",0,0,0,2128.35000643853,0,0,0,0,0,0
"4345","20702115930",0,0,0,564.982244831442,0,0,0,0,0,0
"4346","20702115931",0,0,0,515.365153811862,0,0,0,0,0,0
"4347","20702115932",0,0,0,7.53494198271289,0,0,0,0,0,0
"4348","20702115933",0,0,0,2099.31842794711,0,0,0,0,0,0
"4349","20702115934",0,0,0,946.838304107382,0,0,0,0,0,0
"4350","20702115935",0,0,0,93.1608980513357,0,0,0,0,0,0
"4351","20702115936",0,0,0,761.6088928389,0,0,0,0,0,0
"4352","20702115937",0,0,0,616.335672596153,0,0,0,0,0,0
"4353","20702115938",0,0,0,433.182618690003,0,0,0,0,0,0
"4354","20702115939",0,0,0,251.202000328018,0,0,0,0,0,0
"4355","20702115940",0,0,0,2077.26132076031,0,0,0,0,0,0
"4356","20702115941",0,0,0,559.162569628114,0,0,0,0,0,0
"4357","20702115942",0,0,0,818.633465519677,0,0,0,0,0,0
"4358","20702115943",0,0,0,373.318855243804,0,0,0,0,0,0
"4359","20702115944",0,0,0,286.83451099886,0,0,0,0,0,0
"4360","20702116001",0,0,0,521.145218253345,0,0,0,0,0,0
"4361","20702116002",0,0,0,948.688077515054,0,0,0,0,0,0
"4362","20702116003",0,0,0,386.019042034197,0,0,0,0,0,0
"4363","20702116004",0,0,0,335.88712268501,0,0,0,0,0,0
"4364","20702116005",0,0,0,540.289590106836,0,0,0,0,0,0
"4365","20702116006",0,0,0,378.244008268132,0,0,0,0,0,0
"4366","20702116007",0,0,0,293.242231164517,0,0,0,0,0,0
"4367","20702116008",0,0,0,1112.37400992648,0,0,0,0,0,0
"4368","20702116009",0,0,0,1277.49275399028,0,0,0,0,0,0
"4369","20702116010",0,0,0,1118.67520242151,0,0,0,0,0,0
"4370","20702116011",0,0,0,580.586195995837,0,0,0,0,0,0
"4371","20702116012",0,0,0,1026.7413353528,0,0,0,0,0,0
"4372","20702116013",0,0,0,1133.03980658678,0,0,0,0,0,0
"4373","20702116014",0,0,0,606.586922275715,0,0,0,0,0,0
"4374","20702116015",0,0,0,656.972732664754,0,0,0,0,0,0
"4375","20702116016",0,0,0,229.479097447738,0,0,0,0,0,0
"4376","20702116017",0,0,0,890.20370082955,0,0,0,0,0,0
"4377","20702116018",0,0,0,426.666076265034,0,0,0,0,0,0
